,estimator,min_score,mean_score,max_score,std_score,C,algorithm,alpha,criterion,gamma,hidden_layer_sizes,kernel,learning_rate,max_depth,n_estimators,n_neighbors,solver,splitter,weights
894,decision_tree,0.5663265306122449,0.6142857142857143,0.6479591836734694,0.026726124191242432,,,,gini,,,,,175,,,,random,
3571,mlp,0.37755102040816324,0.536734693877551,0.6479591836734694,0.11156566284568663,,,3e-05,,,"(5, 16)",,,,,,lbfgs,,
806,decision_tree,0.5510204081632653,0.6010204081632653,0.6479591836734694,0.03996562454605336,,,,gini,,,,,131,,,,random,
1096,decision_tree,0.5867346938775511,0.6204081632653061,0.6479591836734694,0.020305866063400388,,,,gini,,,,,276,,,,random,
1252,decision_tree,0.5510204081632653,0.6040816326530613,0.6479591836734694,0.036876144897127885,,,,entropy,,,,,59,,,,random,
1732,decision_tree,0.576530612244898,0.6265306122448979,0.6479591836734694,0.02548978774856488,,,,entropy,,,,,299,,,,random,
1416,decision_tree,0.5816326530612245,0.6091836734693877,0.6479591836734694,0.027870408742342166,,,,entropy,,,,,141,,,,random,
1554,decision_tree,0.6122448979591837,0.6316326530612245,0.6479591836734694,0.01421264109916746,,,,entropy,,,,,210,,,,random,
1590,decision_tree,0.576530612244898,0.6010204081632653,0.6479591836734694,0.026491336705606463,,,,entropy,,,,,228,,,,random,
1410,decision_tree,0.576530612244898,0.616326530612245,0.6479591836734694,0.02820464277772499,,,,entropy,,,,,138,,,,random,
3069,mlp,0.4489795918367347,0.5836734693877551,0.6479591836734694,0.07118032663916443,,,1.5000000000000002e-05,,,"(5, 18)",,,,,,lbfgs,,
684,decision_tree,0.5918367346938775,0.616326530612245,0.6479591836734694,0.021257823118366995,,,,gini,,,,,70,,,,random,
1584,decision_tree,0.5612244897959183,0.6071428571428571,0.6479591836734694,0.03274858476710452,,,,entropy,,,,,225,,,,random,
972,decision_tree,0.5204081632653061,0.5857142857142857,0.6479591836734694,0.04048333556097422,,,,gini,,,,,214,,,,random,
1016,decision_tree,0.5357142857142857,0.6061224489795919,0.6479591836734694,0.042857142857142864,,,,gini,,,,,236,,,,random,
2914,mlp,0.576530612244898,0.6142857142857142,0.6479591836734694,0.026135200969113655,,,1e-05,,,"(6, 19)",,,,,,lbfgs,,
2907,mlp,0.45408163265306123,0.5897959183673469,0.6479591836734694,0.07059277778133868,,,1e-05,,,"(6, 12)",,,,,,lbfgs,,
1562,decision_tree,0.5612244897959183,0.6091836734693877,0.6479591836734694,0.03300196250774742,,,,entropy,,,,,214,,,,random,
708,decision_tree,0.5459183673469388,0.610204081632653,0.6479591836734694,0.03659269607559411,,,,gini,,,,,82,,,,random,
1020,decision_tree,0.5612244897959183,0.6081632653061224,0.6479591836734694,0.02946842669019114,,,,gini,,,,,238,,,,random,
1038,decision_tree,0.576530612244898,0.6102040816326532,0.6479591836734694,0.026135200969113655,,,,gini,,,,,247,,,,random,
1100,decision_tree,0.576530612244898,0.5989795918367347,0.6428571428571429,0.022953514039187748,,,,gini,,,,,278,,,,random,
3048,mlp,0.14285714285714285,0.4795918367346939,0.6428571428571429,0.1864584775449926,,,1.5000000000000002e-05,,,"(4, 9)",,,,,,lbfgs,,
1640,decision_tree,0.5969387755102041,0.6244897959183673,0.6428571428571429,0.014996875976223529,,,,entropy,,,,,253,,,,random,
868,decision_tree,0.576530612244898,0.613265306122449,0.6428571428571429,0.026491336705606466,,,,gini,,,,,162,,,,random,
790,decision_tree,0.5306122448979592,0.5826530612244898,0.6428571428571429,0.044642128273933386,,,,gini,,,,,123,,,,random,
1644,decision_tree,0.5816326530612245,0.6204081632653061,0.6428571428571429,0.022953514039187765,,,,entropy,,,,,255,,,,random,
1214,decision_tree,0.5663265306122449,0.6010204081632653,0.6428571428571429,0.02486950532031417,,,,entropy,,,,,40,,,,random,
4063,mlp,0.14285714285714285,0.48469387755102045,0.6428571428571429,0.1753499505688975,,,4.5e-05,,,"(4, 16)",,,,,,lbfgs,,
626,decision_tree,0.5561224489795918,0.6010204081632653,0.6428571428571429,0.029819671828984616,,,,gini,,,,,41,,,,random,
3726,mlp,0.3979591836734694,0.5275510204081633,0.6428571428571429,0.0788162102748062,,,3.5000000000000004e-05,,,"(4, 15)",,,,,,lbfgs,,
1582,decision_tree,0.576530612244898,0.6112244897959184,0.6428571428571429,0.02379980365242981,,,,entropy,,,,,224,,,,random,
1490,decision_tree,0.5510204081632653,0.6071428571428571,0.6428571428571429,0.03194382824999703,,,,entropy,,,,,178,,,,random,
1224,decision_tree,0.5612244897959183,0.5948979591836735,0.6428571428571429,0.026920216241373335,,,,entropy,,,,,45,,,,random,
1664,decision_tree,0.5561224489795918,0.5948979591836735,0.6428571428571429,0.030028446876657486,,,,entropy,,,,,265,,,,random,
850,decision_tree,0.5408163265306123,0.5877551020408164,0.6428571428571429,0.03466385255400618,,,,gini,,,,,153,,,,random,
800,decision_tree,0.5612244897959183,0.6030612244897959,0.6428571428571429,0.028933565058689468,,,,gini,,,,,128,,,,random,
1684,decision_tree,0.5867346938775511,0.6142857142857143,0.6428571428571429,0.023402744777917785,,,,entropy,,,,,275,,,,random,
908,decision_tree,0.5867346938775511,0.6122448979591837,0.6428571428571429,0.020408163265306117,,,,gini,,,,,182,,,,random,
1462,decision_tree,0.5714285714285714,0.5959183673469388,0.6428571428571429,0.027833023871399735,,,,entropy,,,,,164,,,,random,
1600,decision_tree,0.5408163265306123,0.6020408163265306,0.6428571428571429,0.042319268068015774,,,,entropy,,,,,233,,,,random,
870,decision_tree,0.5663265306122449,0.6051020408163266,0.6428571428571429,0.03236479903500756,,,,gini,,,,,163,,,,random,
1116,decision_tree,0.5561224489795918,0.6020408163265306,0.6428571428571429,0.027569910379808778,,,,gini,,,,,286,,,,random,
1394,decision_tree,0.5816326530612245,0.6051020408163266,0.6428571428571429,0.022495313964335316,,,,entropy,,,,,130,,,,random,
3905,mlp,0.14285714285714285,0.4683673469387754,0.6428571428571429,0.18117346220380565,,,4e-05,,,"(5, 14)",,,,,,lbfgs,,
2879,mlp,0.14285714285714285,0.47551020408163264,0.6428571428571429,0.17993358023020786,,,1e-05,,,"(4, 8)",,,,,,lbfgs,,
1014,decision_tree,0.5816326530612245,0.6204081632653061,0.6428571428571429,0.021549706206064174,,,,gini,,,,,235,,,,random,
642,decision_tree,0.5459183673469388,0.6091836734693878,0.6428571428571429,0.03543623541670479,,,,gini,,,,,49,,,,random,
776,decision_tree,0.5918367346938775,0.6214285714285714,0.6428571428571429,0.016890760568619243,,,,gini,,,,,116,,,,random,
952,decision_tree,0.5561224489795918,0.5928571428571429,0.6428571428571429,0.033750684507227006,,,,gini,,,,,204,,,,random,
3224,mlp,0.3520408163265306,0.4897959183673469,0.6428571428571429,0.09808665176079931,,,2e-05,,,"(4, 17)",,,,,,lbfgs,,
1474,decision_tree,0.5612244897959183,0.6010204081632653,0.6428571428571429,0.029819671828984616,,,,entropy,,,,,170,,,,random,
640,decision_tree,0.5816326530612245,0.6275510204081632,0.6428571428571429,0.02326888622651304,,,,gini,,,,,48,,,,random,
1138,decision_tree,0.5306122448979592,0.5948979591836735,0.6428571428571429,0.038125595290345725,,,,gini,,,,,297,,,,random,
1134,decision_tree,0.5561224489795918,0.5938775510204082,0.6428571428571429,0.029503739377144823,,,,gini,,,,,295,,,,random,
1178,decision_tree,0.5612244897959183,0.6040816326530611,0.6428571428571429,0.03362705521078386,,,,entropy,,,,,22,,,,random,
1132,decision_tree,0.5306122448979592,0.6030612244897959,0.6428571428571429,0.03983514550192476,,,,gini,,,,,294,,,,random,
752,decision_tree,0.5357142857142857,0.6081632653061225,0.6428571428571429,0.03837060342237382,,,,gini,,,,,104,,,,random,
1392,decision_tree,0.5408163265306123,0.5959183673469388,0.6428571428571429,0.039176232286637684,,,,entropy,,,,,129,,,,random,
750,decision_tree,0.5510204081632653,0.6020408163265306,0.6428571428571429,0.03337842292611457,,,,gini,,,,,103,,,,random,
1478,decision_tree,0.5663265306122449,0.6010204081632653,0.6428571428571429,0.029468426690191125,,,,entropy,,,,,172,,,,random,
1184,decision_tree,0.5459183673469388,0.5857142857142856,0.6428571428571429,0.034813718590269355,,,,entropy,,,,,25,,,,random,
944,decision_tree,0.6020408163265306,0.6265306122448979,0.6428571428571429,0.014212641099167474,,,,gini,,,,,200,,,,random,
155,svm,0.5153061224489796,0.5775510204081633,0.6428571428571429,0.05136617530062542,0.1,,,,scale,,linear,,,,,,,
788,decision_tree,0.5663265306122449,0.6081632653061225,0.6428571428571429,0.025693221044926887,,,,gini,,,,,122,,,,random,
2892,mlp,0.14285714285714285,0.3816326530612245,0.6428571428571429,0.2058950048436707,,,1e-05,,,"(5, 9)",,,,,,lbfgs,,
742,decision_tree,0.5561224489795918,0.6030612244897959,0.6428571428571429,0.03466385255400619,,,,gini,,,,,99,,,,random,
1228,decision_tree,0.5561224489795918,0.6010204081632653,0.6428571428571429,0.029819671828984613,,,,entropy,,,,,47,,,,random,
920,decision_tree,0.5867346938775511,0.6142857142857143,0.6428571428571429,0.01952155762215203,,,,gini,,,,,188,,,,random,
3413,mlp,0.14285714285714285,0.4326530612244898,0.6428571428571429,0.17434950799216367,,,2.5e-05,,,"(6, 14)",,,,,,lbfgs,,
674,decision_tree,0.576530612244898,0.6061224489795919,0.6428571428571429,0.02688150994350918,,,,gini,,,,,65,,,,random,
716,decision_tree,0.5969387755102041,0.6183673469387755,0.6428571428571429,0.017496355305594135,,,,gini,,,,,86,,,,random,
1294,decision_tree,0.576530612244898,0.6071428571428572,0.6428571428571429,0.027569910379808764,,,,entropy,,,,,80,,,,random,
1070,decision_tree,0.576530612244898,0.610204081632653,0.6428571428571429,0.02672612419124245,,,,gini,,,,,263,,,,random,
826,decision_tree,0.576530612244898,0.6153061224489795,0.6428571428571429,0.024701466197775922,,,,gini,,,,,141,,,,random,
938,decision_tree,0.5561224489795918,0.6040816326530613,0.6428571428571429,0.03105127358102642,,,,gini,,,,,197,,,,random,
2713,mlp,0.14285714285714285,0.5030612244897958,0.6428571428571429,0.1867820838717592,,,5e-06,,,"(4, 10)",,,,,,lbfgs,,
718,decision_tree,0.5459183673469388,0.5948979591836735,0.6428571428571429,0.03171483728146951,,,,gini,,,,,87,,,,random,
720,decision_tree,0.5357142857142857,0.596938775510204,0.6428571428571429,0.04482833191120165,,,,gini,,,,,88,,,,random,
670,decision_tree,0.6020408163265306,0.6234693877551021,0.6428571428571429,0.014574343731720115,,,,gini,,,,,63,,,,random,
2717,mlp,0.14285714285714285,0.45102040816326533,0.6428571428571429,0.17822415211329093,,,5e-06,,,"(4, 14)",,,,,,lbfgs,,
994,decision_tree,0.5714285714285714,0.6051020408163266,0.6428571428571429,0.023624156944469874,,,,gini,,,,,225,,,,random,
3383,mlp,0.14285714285714285,0.43061224489795913,0.6428571428571429,0.2360122685803639,,,2.5e-05,,,"(4, 8)",,,,,,lbfgs,,
818,decision_tree,0.5561224489795918,0.6071428571428571,0.6428571428571429,0.03095051201653696,,,,gini,,,,,137,,,,random,
1496,decision_tree,0.5306122448979592,0.5846938775510204,0.6428571428571429,0.036450145101003584,,,,entropy,,,,,181,,,,random,
1702,decision_tree,0.6173469387755102,0.633673469387755,0.6428571428571429,0.00877788292555372,,,,entropy,,,,,284,,,,random,
1060,decision_tree,0.6020408163265306,0.6234693877551021,0.6428571428571429,0.013067600484556845,,,,gini,,,,,258,,,,random,
153,svm,0.5153061224489796,0.5775510204081633,0.6428571428571429,0.05136617530062542,0.1,,,,auto,,linear,,,,,,,
1690,decision_tree,0.5816326530612245,0.6163265306122448,0.6428571428571429,0.021742118114961764,,,,entropy,,,,,278,,,,random,
606,decision_tree,0.5816326530612245,0.6173469387755103,0.6428571428571429,0.021404262207554144,,,,gini,,,,,31,,,,random,
3074,mlp,0.413265306122449,0.5173469387755103,0.6428571428571429,0.08595689668837833,,,1.5000000000000002e-05,,,"(6, 11)",,,,,,lbfgs,,
1570,decision_tree,0.5510204081632653,0.6061224489795919,0.6428571428571429,0.03344075430239583,,,,entropy,,,,,218,,,,random,
1404,decision_tree,0.5918367346938775,0.6193877551020408,0.6428571428571429,0.022725568827877657,,,,entropy,,,,,135,,,,random,
1000,decision_tree,0.5969387755102041,0.6122448979591837,0.6428571428571429,0.017074694419062765,,,,gini,,,,,228,,,,random,
614,decision_tree,0.5510204081632653,0.6051020408163266,0.6428571428571429,0.03514117419943383,,,,gini,,,,,35,,,,random,
1318,decision_tree,0.6122448979591837,0.6265306122448979,0.6428571428571429,0.011812078472234935,,,,entropy,,,,,92,,,,random,
828,decision_tree,0.5714285714285714,0.6183673469387755,0.6428571428571429,0.02528471774155893,,,,gini,,,,,142,,,,random,
1370,decision_tree,0.6224489795918368,0.6295918367346939,0.6428571428571429,0.007636035483212136,,,,entropy,,,,,118,,,,random,
932,decision_tree,0.5612244897959183,0.5999999999999999,0.6377551020408163,0.032684933424585665,,,,gini,,,,,194,,,,random,
1148,decision_tree,0.5867346938775511,0.6122448979591837,0.6377551020408163,0.018253616142855405,,,,entropy,,,,,7,,,,random,
1400,decision_tree,0.5561224489795918,0.5959183673469387,0.6377551020408163,0.03481371859026934,,,,entropy,,,,,133,,,,random,
636,decision_tree,0.5663265306122449,0.6071428571428571,0.6377551020408163,0.027189617539743312,,,,gini,,,,,46,,,,random,
1010,decision_tree,0.5714285714285714,0.6,0.6377551020408163,0.02491133799129326,,,,gini,,,,,233,,,,random,
1464,decision_tree,0.5561224489795918,0.6040816326530611,0.6377551020408163,0.027682979522960272,,,,entropy,,,,,165,,,,random,
1668,decision_tree,0.5561224489795918,0.6061224489795918,0.6377551020408163,0.031681989176040856,,,,entropy,,,,,267,,,,random,
578,decision_tree,0.5969387755102041,0.6193877551020408,0.6377551020408163,0.0166423535003062,,,,gini,,,,,17,,,,random,
760,decision_tree,0.576530612244898,0.6061224489795919,0.6377551020408163,0.024659277497131767,,,,gini,,,,,108,,,,random,
1466,decision_tree,0.576530612244898,0.6051020408163266,0.6377551020408163,0.023624156944469822,,,,entropy,,,,,166,,,,random,
1612,decision_tree,0.5816326530612245,0.6204081632653061,0.6377551020408163,0.021549706206064164,,,,entropy,,,,,239,,,,random,
3389,mlp,0.14285714285714285,0.46530612244897956,0.6377551020408163,0.18320234362275856,,,2.5e-05,,,"(4, 14)",,,,,,lbfgs,,
756,decision_tree,0.6020408163265306,0.6193877551020408,0.6377551020408163,0.011899901826214896,,,,gini,,,,,106,,,,random,
686,decision_tree,0.5255102040816326,0.5826530612244898,0.6377551020408163,0.036988916245697674,,,,gini,,,,,71,,,,random,
1432,decision_tree,0.5867346938775511,0.613265306122449,0.6377551020408163,0.019733754699809897,,,,entropy,,,,,149,,,,random,
1176,decision_tree,0.5714285714285714,0.6153061224489795,0.6377551020408163,0.024701466197775936,,,,entropy,,,,,21,,,,random,
3063,mlp,0.14285714285714285,0.4459183673469388,0.6377551020408163,0.17195012982554583,,,1.5000000000000002e-05,,,"(5, 12)",,,,,,lbfgs,,
3922,mlp,0.4336734693877551,0.5561224489795918,0.6377551020408163,0.06860300536314945,,,4e-05,,,"(6, 19)",,,,,,lbfgs,,
3555,mlp,0.14285714285714285,0.49387755102040815,0.6377551020408163,0.18025157115715545,,,3e-05,,,"(4, 12)",,,,,,lbfgs,,
758,decision_tree,0.5969387755102041,0.6153061224489795,0.6377551020408163,0.013537244042266923,,,,gini,,,,,107,,,,random,
882,decision_tree,0.6020408163265306,0.6224489795918368,0.6377551020408163,0.011634443113256503,,,,gini,,,,,169,,,,random,
714,decision_tree,0.5663265306122449,0.606122448979592,0.6377551020408163,0.024233351198036556,,,,gini,,,,,85,,,,random,
1152,decision_tree,0.5918367346938775,0.6081632653061224,0.6377551020408163,0.01864863967601741,,,,entropy,,,,,9,,,,random,
1446,decision_tree,0.5306122448979592,0.5908163265306122,0.6377551020408163,0.04297844834418914,,,,entropy,,,,,156,,,,random,
914,decision_tree,0.5867346938775511,0.6112244897959183,0.6377551020408163,0.019733754699809897,,,,gini,,,,,185,,,,random,
1074,decision_tree,0.5918367346938775,0.6193877551020408,0.6377551020408163,0.015340098345278478,,,,gini,,,,,265,,,,random,
902,decision_tree,0.576530612244898,0.5928571428571427,0.6377551020408163,0.02313425316072373,,,,gini,,,,,179,,,,random,
852,decision_tree,0.5612244897959183,0.6071428571428571,0.6377551020408163,0.029041325450525943,,,,gini,,,,,154,,,,random,
2807,mlp,0.14285714285714285,0.5173469387755102,0.6377551020408163,0.18794910119426864,,,5e-06,,,"(12, 8)",,,,,,lbfgs,,
922,decision_tree,0.576530612244898,0.6061224489795919,0.6377551020408163,0.0197337546998099,,,,gini,,,,,189,,,,random,
1098,decision_tree,0.5663265306122449,0.6061224489795919,0.6377551020408163,0.025077970872335712,,,,gini,,,,,277,,,,random,
1412,decision_tree,0.6020408163265306,0.6204081632653061,0.6377551020408163,0.013147039517066457,,,,entropy,,,,,139,,,,random,
1506,decision_tree,0.5714285714285714,0.6061224489795919,0.6377551020408163,0.025693221044926887,,,,entropy,,,,,186,,,,random,
1676,decision_tree,0.5612244897959183,0.6081632653061224,0.6377551020408163,0.027074488084533877,,,,entropy,,,,,271,,,,random,
896,decision_tree,0.5663265306122449,0.6081632653061224,0.6377551020408163,0.032332611260724196,,,,gini,,,,,176,,,,random,
1454,decision_tree,0.5816326530612245,0.6040816326530611,0.6377551020408163,0.01898068901810028,,,,entropy,,,,,160,,,,random,
600,decision_tree,0.5867346938775511,0.6142857142857142,0.6377551020408163,0.016642353500306198,,,,gini,,,,,28,,,,random,
844,decision_tree,0.576530612244898,0.6081632653061225,0.6377551020408163,0.021011490083646923,,,,gini,,,,,150,,,,random,
1452,decision_tree,0.5408163265306123,0.596938775510204,0.6377551020408163,0.035641324890965255,,,,entropy,,,,,159,,,,random,
836,decision_tree,0.5612244897959183,0.6122448979591837,0.6377551020408163,0.028315177399003296,,,,gini,,,,,146,,,,random,
1486,decision_tree,0.576530612244898,0.6040816326530611,0.6377551020408163,0.022725568827877626,,,,entropy,,,,,176,,,,random,
1560,decision_tree,0.5306122448979592,0.5816326530612246,0.6377551020408163,0.035347975664670954,,,,entropy,,,,,213,,,,random,
1686,decision_tree,0.5969387755102041,0.6091836734693878,0.6377551020408163,0.016326530612244865,,,,entropy,,,,,276,,,,random,
804,decision_tree,0.5663265306122449,0.5938775510204082,0.6377551020408163,0.02692021624137329,,,,gini,,,,,130,,,,random,
1538,decision_tree,0.5663265306122449,0.6,0.6377551020408163,0.024701466197775922,,,,entropy,,,,,202,,,,random,
3740,mlp,0.14285714285714285,0.5112244897959183,0.6377551020408163,0.1856301670897745,,,3.5000000000000004e-05,,,"(5, 17)",,,,,,lbfgs,,
1094,decision_tree,0.5714285714285714,0.6030612244897959,0.6377551020408163,0.02379980365242981,,,,gini,,,,,275,,,,random,
1168,decision_tree,0.5510204081632653,0.5959183673469388,0.6326530612244898,0.027833023871399735,,,,entropy,,,,,17,,,,random,
1240,decision_tree,0.5357142857142857,0.5897959183673469,0.6326530612244898,0.03659269607559412,,,,entropy,,,,,53,,,,random,
1156,decision_tree,0.5969387755102041,0.6153061224489795,0.6326530612244898,0.013916511935699843,,,,entropy,,,,,11,,,,random,
1322,decision_tree,0.5561224489795918,0.5908163265306123,0.6326530612244898,0.028753066946133422,,,,entropy,,,,,94,,,,random,
158,svm,0.5102040816326531,0.573469387755102,0.6326530612244898,0.04592970381602815,0.6,,,,auto,,rbf,,,,,,,
